Nome: JOAO PINHEIRO
Codigo Estacao: 83481
Latitude: -17.74027777
Longitude: -46.17694443
Altitude: 759.62
Situacao: Desativada
Data Inicial: 2009-01-01
Data Final: 2018-01-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2011-01-20;6;null;2.9;32.2;26.1;20.9;63.3;41;.8;
2011-01-21;9.4;null;0;32.8;26.5;21.5;59;50;1.2;
2011-01-22;10.1;null;0;31.4;26.6;22.9;65.5;55;1.4;
2011-01-23;8.5;null;2.8;30.8;25.2;19.9;62.8;52;1.2;
2011-01-24;9.7;null;0;31.8;25.4;21.1;59.3;36;1.9;
2011-01-25;12.5;null;0;31.2;25.4;19.7;64.3;51;1.6;
2011-01-26;8.8;null;0;29.6;25.3;21.5;67.3;57;1.7;
2011-01-27;8.3;null;0;32;26.2;20.9;62.8;53;1.7;
2011-01-28;9.9;null;0;31.2;25.7;20.7;67.8;59;.8;
2011-01-29;7.5;null;0;32;26.3;null;70.3;51;1.5;
2011-01-30;6.9;null;1.2;32.4;27;21.1;62;49;.3;
2011-01-31;10.2;null;0;32.8;27.7;22.7;56.8;48;.8;
2011-02-01;10.4;null;0;32;27.1;21.7;56.5;35;.5;
2011-02-02;11.9;null;0;33.2;27.5;22.7;53.8;43;.7;
2011-02-03;13.2;null;0;33;27.3;22.5;52;37;.9;
2011-02-04;3.2;null;0;33;26.9;22.5;55;44;.7;
2011-02-05;13.8;null;0;32.8;27.3;22.9;55.5;41;2.7;
2011-02-06;10.5;null;0;33.4;27;22.7;54.5;35;1;
2011-02-07;11.4;null;0;31.8;25.2;19.3;72.8;59;1.5;
2011-02-08;9.3;null;14.6;32;25.6;19.7;57.3;37;1;
2011-02-09;12.4;null;0;32.6;26.5;20.9;55.8;38;.6;
2011-02-10;12.1;null;0;33;26.4;21.5;55;30;.9;
2011-02-11;12.4;null;1.6;32;25.6;20.7;65.5;48;1.7;
2011-02-12;8.7;null;1.3;32.4;26;20.7;66;47;.7;
2011-02-13;8.4;null;0;32.8;26.7;20.7;57.5;42;2.2;
2011-02-14;8;null;0;30.2;26.2;22.5;64.3;52;.5;
2011-02-15;8.3;null;0;32.6;26.5;20.1;59;45;.7;
2011-02-16;9.7;null;0;32.2;25.6;19.9;71.5;47;.7;
2011-02-17;8;null;6;31;25.5;21.5;63.8;46;1.4;
2011-02-18;9.1;null;0;32.2;25.9;21.3;63.8;47;1;
2011-02-19;9.4;null;.3;31;25.8;20.1;52;41;1.5;
2011-02-20;9.6;null;0;31.6;26.5;21.5;53;42;1.2;
2011-02-21;11.5;null;0;32.6;26.6;22.5;62.3;44;.8;
2011-02-22;12.6;null;2.7;32.2;26.6;21.5;61.5;46;1.4;
2011-02-23;.5;null;0;32.8;26.1;19.7;69;44;1.7;
2011-02-24;6.8;null;5.3;30.4;24.7;21.5;80;60;1.2;
2011-02-25;6.2;null;1.9;29.2;24.5;21.5;80.5;63;1;
2011-02-26;4;null;28.7;26.4;23.3;19.5;84.3;75;1.5;
2011-02-27;3.3;null;44.3;31.2;24.9;19.7;73.5;56;1.9;
2011-02-28;6.4;null;0;31.8;25.7;20.9;70.3;51;1.2;
2011-03-01;7.2;null;0;29.2;25.1;21.5;72.8;60;1.4;
2011-03-02;5.6;null;3.8;29;24.1;20.1;78;59;2.1;
2011-03-03;5.5;null;0;27.8;23.5;21.1;85.5;77;2.2;
2011-03-04;3.2;null;30;28.2;21.3;17.9;87.5;60;.2;
2011-03-05;3.2;null;37.1;27.4;22.4;19.1;86.8;69;.7;
2011-03-06;2.6;null;21.2;28.2;22.6;18.9;88.3;73;.3;
2011-03-07;2.4;null;30.9;27.4;22.6;18.9;90;85;.3;
2011-03-08;1.7;null;25.3;28.4;21.9;19.1;86.3;63;.3;
2011-03-09;2.7;null;9.4;29.4;24.1;19.7;82.5;63;0;
2011-03-10;4.2;null;21;25.4;22.3;19.7;91.5;81;.3;
2011-03-11;2.5;null;1.8;28.2;23.1;19.7;89.8;85;.5;
2011-03-12;3;null;9.3;28.4;23.4;19.7;78.5;39;.7;
2011-03-13;2.2;null;10.7;28.2;22.4;19.5;90.8;86;.3;
2011-03-14;2.1;null;28.1;27.4;22.9;19.3;86.5;82;1.6;
2011-03-15;2.7;null;82.2;28.4;23.6;19.3;84.8;66;1;
2011-03-16;2.6;null;21.2;30;23.5;19.5;81.3;61;.8;
2011-03-17;4.2;null;0;30.4;23.9;20.3;81.8;60;.7;
2011-03-18;2.6;null;8.7;27.2;23.4;19.9;81.5;72;1.9;
2011-03-19;2.6;null;35.7;28.4;23.6;19.7;83.5;63;.9;
2011-03-20;3.4;null;11.5;27.2;21.6;18.7;89.8;77;1.7;
2011-03-21;2.5;null;19.2;26.2;22.6;19.5;82.8;74;.5;
2011-03-22;3.4;null;2.2;27.2;22.1;18.5;79.8;61;2.2;
2011-03-23;6;null;.4;29.2;24;19.5;73.8;62;1.2;
2011-03-24;6.8;null;0;28.8;23.5;19.7;79.5;63;1.5;
2011-03-25;7;null;0;30;25.4;21.7;71.5;68;.9;
2011-03-26;6.5;null;0;30.8;26.1;21.7;71.8;59;.8;
2011-03-27;7;null;0;32.2;26.7;22.3;69.8;57;2.1;
2011-03-28;8.3;null;0;31.8;26.1;21.5;67.8;50;1;
2011-03-29;7;null;0;31.8;26.2;21.7;63.8;50;1;
2011-03-30;9.6;null;0;32;26.3;20.5;63.8;49;.7;
2011-03-31;8.3;null;0;32.2;26.3;20.5;63;49;.2;
2011-04-01;9.8;null;0;31.6;26.8;22.7;69.3;48;1;
2011-04-02;8.2;null;0;31.4;26.3;23.1;73;64;1.5;
2011-04-03;8.1;null;0;30.4;23.7;20.7;79;57;1.2;
2011-04-04;6;null;2.6;28.2;22.7;19.7;87.8;66;1.3;
2011-04-05;3.8;null;1.2;28.2;24;20.3;80.5;63;1;
2011-04-06;4.6;null;.2;29;23.6;19.7;78.3;64;1.7;
2011-04-07;5.5;null;.3;30.6;24.4;18.9;69.5;59;1.5;
2011-04-08;7.6;null;0;30.6;24.4;19.7;66.3;51;1.5;
2011-04-09;7.4;null;0;29.8;24.1;19.3;71.8;57;.5;
2011-04-10;7;null;6.6;25.4;20.9;18.1;81;68;2.1;
2011-04-11;3.5;null;3.7;29.6;23.8;17.9;73;58;.8;
2011-04-12;6.6;null;0;30.6;24.2;18.3;70.8;57;1;
2011-04-13;6.9;null;0;30;24.8;20.7;72.8;61;1;
2011-04-14;8.5;null;0;31.4;25.1;20.7;62.8;45;.8;
2011-04-15;9.9;null;0;30.8;24.9;19.9;66.3;57;2.2;
2011-04-16;9.6;null;0;30.6;24.7;20.7;65.3;49;1.5;
2011-04-17;9.6;null;0;30;24.1;20.7;64.5;46;1;
2011-04-18;10.5;null;0;29.8;24.3;19.9;65.5;52;2.4;
2011-04-19;9;null;0;30;23.9;19.5;66.3;52;1.5;
2011-04-20;9.8;null;0;28.8;23.1;18.7;68.8;57;1.2;
2011-04-21;8.5;null;0;29.6;23.8;19.1;64.8;52;.8;
2011-04-22;8.4;null;0;30.6;24.9;19.5;65;51;1.7;
2011-04-23;9.1;null;0;31;24.9;19.7;62.8;47;1.9;
2011-04-24;8.8;null;0;31.2;24.5;19.7;74;49;.8;
2011-04-25;9;null;3.8;29.2;24.5;20.3;67.8;55;.8;
2011-04-26;9.1;null;0;28.6;23.5;20.1;66.8;53;1;
2011-04-27;9.3;null;0;29;22.2;17.9;75.3;56;1.7;
2011-04-28;6.8;null;3.6;25.6;19.9;17.3;83.3;85;1.7;
2011-04-29;3.4;null;7.4;28;22.1;15.7;71.3;57;1;
2011-04-30;6.4;null;0;30;23.6;19.1;72.8;56;1.2;
2011-05-01;7.5;null;0;30.4;24.1;19.1;70.5;49;.3;
2011-05-02;9.4;null;0;31.4;25.3;20.1;60;50;.3;
2011-05-03;9.8;null;0;30.4;24.8;20.1;65.8;51;1;
2011-05-04;9.3;null;0;30.8;24.4;20.7;77.3;57;.6;
2011-05-05;6.8;null;10.7;29.6;24.4;19.5;70.3;55;.3;
2011-05-06;7.2;null;0;31.2;25.1;19.3;58.8;46;1;
2011-05-07;10.1;null;0;29.8;24.6;21.3;null;62;1.1;
2011-05-08;9.2;null;0;null;23.3;null;null;72;1.5;
2011-05-09;7.6;null;0;29.4;23.3;18.1;58.5;49;1.4;
2011-05-10;8.5;null;0;28.8;22.9;17.5;58;47;1.6;
2011-05-11;9.6;null;0;29.2;22.7;17.1;55.5;39;1.7;
2011-05-12;9;null;0;28.4;22.7;17.7;58.3;50;1.5;
2011-05-13;null;null;null;29.2;22.5;17.5;null;57;.8;
2011-05-14;8.4;null;0;28.6;22.3;17.5;null;61;1.5;
2011-05-15;8;null;0;28.4;22.4;17.3;null;64;.1;
2011-05-16;8.1;null;0;29;22.9;17.3;null;61;.8;
2011-05-17;9.2;null;0;29.8;22.3;17.1;null;52;2.1;
2011-05-18;9;null;0;null;22.6;null;null;62;1.8;
2011-05-19;8.1;null;0;27.6;21.9;16.3;null;66;1.3;
2011-05-20;7;null;0;26.4;21.2;16.7;null;72;2.9;
2011-05-21;6;null;0;26.6;20.6;17.1;null;70;1.7;
2011-05-22;5.4;null;0;25.6;19;14.1;69.8;63;1.9;
2011-05-23;7.5;null;0;26;20;14.7;null;68;.5;
2011-05-24;8.6;null;0;28.4;22.1;16.3;56.3;41;1.5;
2011-05-25;8;null;0;27.2;21.7;16.7;61.5;52;1.2;
2011-05-26;8.5;null;0;29.4;22.7;17.1;52.5;36;1.5;
2011-05-27;10.4;null;0;27.4;20.7;17.1;65.5;49;.7;
2011-05-28;8.5;null;0;28.4;22.6;17.7;55.5;49;1;
2011-05-29;9;null;0;29;22;17.5;62;40;1.7;
2011-05-30;8.5;null;0;29.2;22.4;17.7;64;38;.5;
2011-05-31;9.1;null;0;27.8;21.7;17.7;63.8;47;.8;
2011-06-01;9.2;null;0;28;21.4;17.7;61.5;42;.7;
2011-06-02;9.2;null;0;28.6;23.3;17.9;60;42;.3;
2011-06-03;9.7;null;0;29;23.5;19.1;59.5;40;1.4;
2011-06-04;8.8;null;0;30;23.6;20.1;52.3;37;2.9;
2011-06-05;11;null;0;27.2;21;16.9;55.3;43;2.9;
2011-06-06;10.3;null;0;27;20.2;14.3;69.3;52;1;
2011-06-07;7.8;null;0;28;21.3;15.1;70.8;53;1.9;
2011-06-08;8.2;null;0;29.6;24;18.5;59.5;49;.8;
2011-06-09;8.1;null;0;30;21.2;16.7;65.8;49;2.7;
2011-06-10;9.4;null;1.8;21.6;17.9;14.7;89.8;74;1;
2011-06-11;3;null;0;27.2;20.5;15.9;68.5;52;2.1;
2011-06-12;6.2;null;0;27;21.1;16.1;67.3;53;.9;
2011-06-13;6.5;null;0;29.8;21.1;14.9;59.3;43;1.4;
2011-06-14;9.2;null;0;27.2;21.1;16.7;62.3;60;2.4;
2011-06-15;9.8;null;0;26.4;19.5;14.3;55;38;2.1;
2011-06-16;9.9;null;0;26.2;19.7;13.1;58.3;43;1.3;
2011-06-17;10.4;null;0;26;19;14.5;68;50;1;
2011-06-18;8.1;null;0;27.6;20;14.3;62.8;41;1.4;
2011-06-19;8.6;null;0;29;21.1;15.7;58.8;44;.7;
2011-06-20;10.2;null;0;28.2;21.4;16.7;63.5;46;1.2;
2011-06-21;8.7;null;0;28;21.6;17.1;62;48;.9;
2011-06-22;8.3;null;0;29.8;23.3;17.3;50.3;35;1.9;
2011-06-23;8.9;null;0;28.2;20.9;16.1;61.5;45;1;
2011-06-24;10.1;null;0;28.2;21.1;16.1;59;44;1.2;
2011-06-25;9.9;null;0;28.6;21.6;15.9;64.8;53;.7;
2011-06-26;8.7;null;0;29.2;22;16.7;65.8;49;1;
2011-06-27;7.4;null;0;24.2;19.1;16.3;76;65;1.6;
2011-06-28;8.9;null;0;28.4;20.3;13.1;64;41;1;
2011-06-29;7.2;null;0;28.8;22.2;15.7;61;45;.8;
2011-06-30;8.1;null;0;29;22.2;16.3;60;44;2;
2011-07-01;8.2;null;0;29.6;22.3;17.1;70.5;51;1.2;
2011-07-02;8.6;null;0;28.8;22.1;17.7;69.8;50;1.4;
2011-07-03;8.9;null;0;29.6;22.5;18.7;62.3;37;0;
2011-07-04;9.2;null;0;31.2;23;16.7;60;35;.5;
2011-07-05;9;null;0;29.2;22.5;16.9;60.3;43;.8;
2011-07-06;9.9;null;0;30;22.6;16.7;61.5;35;.5;
2011-07-07;10.4;null;0;30;23.2;16.7;48.3;34;.5;
2011-07-08;10.3;null;0;28.4;21.8;17.5;52.5;41;1.6;
2011-07-09;11.2;null;0;28;21.5;16.7;58;46;2.4;
2011-07-10;9.1;null;0;27.8;20.9;15.1;64.5;50;.8;
2011-07-11;8.2;null;0;28.2;20.6;14.9;52.5;35;2.3;
2011-07-12;2.4;null;0;28.2;21.1;16.5;50.3;37;1.9;
2011-07-13;11.1;null;0;28;21.1;16.7;51.3;39;1.2;
2011-07-14;10.2;null;0;28;20.8;15.7;46.5;35;1;
2011-07-15;10.5;null;0;29.4;21.7;16.7;53.8;44;.8;
2011-07-16;10.5;null;0;29.4;22.8;null;57;39;1;
2011-07-17;10.5;null;0;29.8;22.7;16.7;61;44;1;
2011-07-18;11.4;null;0;30.2;23.1;17.1;60;44;.8;
2011-07-19;11.5;null;0;31.4;24.5;18.5;52.3;44;1.7;
2011-07-20;10.6;null;0;28.2;21.9;17.7;60;43;1.4;
2011-07-21;11.1;null;0;28;20.6;14.9;59;39;2.4;
2011-07-22;10.2;null;0;28.8;22.3;16.3;49.3;46;1.6;
2011-07-23;10.7;null;0;27.4;20.5;16.3;54.5;41;1.7;
2011-07-24;9.2;null;0;26.2;20.1;15.1;61;43;2.6;
2011-07-25;9.5;null;0;26;19.4;15.5;73.5;51;3.1;
2011-07-26;8;null;0;25.8;19.8;14.3;65.8;52;2.8;
2011-07-27;8.1;null;0;26.6;20.3;13.9;62;49;1.2;
2011-07-28;8;null;0;28;20.9;15.5;62.5;50;1.4;
2011-07-29;10.5;null;0;28.2;21.3;15.9;59.5;47;1.7;
2011-07-30;10.3;null;0;30.4;23.1;17.9;52.3;41;1.7;
2011-07-31;13.2;null;0;31.2;23.5;19.5;48.3;32;2.6;
2011-08-01;12.8;null;0;31.8;23.9;16.9;47.5;25;.8;
2011-08-02;13.6;null;0;32.2;24.2;16.9;56.5;31;.3;
2011-08-03;13.1;null;0;32.4;25.3;17.5;52.8;30;1.4;
2011-08-04;12.8;null;0;28.4;20.9;13.9;47;35;.7;
2011-08-05;16.5;null;0;32;23.6;15.9;54.8;43;1.9;
2011-08-06;12;null;0;30.8;23.7;17.9;58;41;1.9;
2011-08-07;10.5;null;0;31.4;24.1;18.9;60.3;43;2.1;
2011-08-08;11.6;null;0;32.2;24.5;18.1;56.5;37;.7;
2011-08-09;11.5;null;0;33.2;25.1;19.3;53.3;29;.9;
2011-08-10;12.8;null;0;34.2;26.6;18.1;43.3;32;1.4;
2011-08-11;13.5;null;0;33.2;24.5;18.1;46.5;31;2.1;
2011-08-12;12.4;null;0;32;23.4;17.1;55.5;40;.5;
2011-08-13;11.9;null;0;32;24.2;17.1;46.3;35;2.3;
2011-08-14;14.1;null;0;32.2;24.9;17.3;38.5;29;2.2;
2011-08-15;19.5;null;0;30.2;22.4;18.3;43;28;2.1;
2011-08-16;13.3;null;0;28.2;21;15.3;50.8;30;2.1;
2011-08-17;12.8;null;0;31.2;23.3;17.1;50.8;34;1.2;
2011-08-18;13.7;null;0;30.4;23.1;17.7;41.8;28;1.9;
2011-08-19;13.8;null;0;31.8;23.7;17.7;40.5;29;1.3;
2011-08-20;14.1;null;0;33;24.7;17.9;51.5;33;.7;
2011-08-21;14.2;null;0;33;25.7;20.7;49.8;39;1.3;
2011-08-22;14.1;null;0;29;22.7;17.1;55.8;51;1.9;
2011-08-23;12;null;0;29.2;22.1;16.3;59;50;.7;
2011-08-24;12.1;null;0;31.6;24.2;17.7;45.8;32;1.9;
2011-08-25;13.2;null;0;30.4;23.4;18.1;50.3;36;1.2;
2011-08-26;13.3;null;0;31.8;24.7;17.9;43.3;34;1.5;
2011-08-27;15.2;null;0;31.2;24.4;18.7;45.5;35;2.4;
2011-08-28;15;null;0;32;24.1;18.5;49;37;2.2;
2011-08-29;14.5;null;0;31.8;23.7;18.1;48.3;38;1.4;
2011-08-30;14.1;null;0;33.2;25;18.7;54.5;37;.3;
2011-08-31;14.8;null;0;36;27.1;18.9;38.8;25;1.4;
2011-09-01;16.9;null;0;33.4;25.7;19.7;48.5;32;.8;
2011-09-02;13.5;null;0;32;24.7;19.3;52.3;37;2;
2011-09-03;14.2;null;0;30.6;22.4;15.7;49.5;41;1.7;
2011-09-04;15.9;null;0;31;22.6;15.3;48.3;30;1.3;
2011-09-05;15.3;null;0;31.6;23.2;16.7;44.8;27;.5;
2011-09-06;15.5;null;0;33;24.9;18.7;37.3;29;.5;
2011-09-07;16.7;null;0;33.8;25.3;19.5;35.5;24;2.1;
2011-09-08;17.5;null;0;33.4;25.2;18.7;41.5;35;1.4;
2011-09-09;17.7;null;0;33.8;25.9;19.3;35;22;1.4;
2011-09-10;19.5;null;0;35.2;26.9;19.9;42;29;1;
2011-09-11;19;null;0;35.6;28.1;22.3;30.5;24;2.2;
2011-09-12;20;null;0;35;27.3;21.3;39;28;1.6;
2011-09-13;15.5;null;0;32.2;25.2;19.1;53.5;37;.2;
2011-09-14;12.3;null;0;32.6;25.1;19.5;52.3;35;1;
2011-09-15;13.2;null;0;30;23.3;18.5;50.8;39;1.2;
2011-09-16;12.3;null;0;29;22.4;16.7;48.5;33;2.6;
2011-09-17;12.6;null;0;28;22.4;15.9;49.3;41;2.4;
2011-09-18;12;null;0;29;21.6;14.9;52;42;2.6;
2011-09-19;12.3;null;0;29;20.9;14.7;46;31;2.4;
2011-09-20;13.5;null;0;29.4;21.3;14.3;50.3;32;1;
2011-09-21;11.8;null;0;32.6;24.3;17.7;46;26;1.2;
2011-09-22;15.5;null;0;35;26.8;19.9;37.5;24;.7;
2011-09-23;17.1;null;0;34.8;26.8;20.7;41.3;24;.7;
2011-09-24;7.4;null;0;36.2;28;19.9;38;25;2.8;
2011-09-25;null;null;0;28.2;24.1;22.3;60.8;47;3.4;
2011-09-26;2.7;null;0;30.8;22.8;16.5;62.5;43;1.2;
2011-09-27;12.4;null;0;31.2;23.5;15.7;48.8;41;.8;
2011-09-28;15.1;null;0;32;25.5;19.5;45;34;1.2;
2011-09-29;16.5;null;0;32.8;26;19.7;47.5;39;1.5;
2011-09-30;16.1;null;0;34.2;26.5;20.5;46.3;33;2;
2011-10-01;16.3;null;0;34.2;26.4;20.1;41.8;30;1.4;
2011-10-02;17.5;null;0;35.2;26.9;20.5;42.8;26;1.4;
2011-10-03;14.5;null;0;27.4;22.1;19.5;77.5;53;1.7;
2011-10-04;5.5;null;0;28;21.3;17.9;80.5;56;1.5;
2011-10-05;4.5;null;39.2;19.8;18.8;17.7;94;91;1.4;
2011-10-06;1.4;null;12.5;25;20.9;17.9;83;69;1.3;
2011-10-07;4.8;null;0;30.4;24.2;18.1;64.3;53;1.2;
2011-10-08;9.8;null;0;31.2;25;19.7;57.5;46;1.5;
2011-10-09;11.3;null;0;33.2;26.1;19.9;55.5;38;1.7;
2011-10-10;10.2;null;.2;31.2;24.6;20.1;73.8;54;.5;
2011-10-11;8.1;null;0;35;25.4;20.9;70.8;37;.2;
2011-10-12;9.2;null;29.8;29.8;24.3;18.9;75.3;53;1;
2011-10-13;8.8;null;0;30;24.7;20.7;78.8;56;0;
2011-10-14;5.5;null;1.4;30.6;24.8;21.3;76.8;55;1.2;
2011-10-15;6.2;null;4.2;31.4;25.5;20.5;72.5;59;1.6;
2011-10-16;3.8;null;13.8;28.8;24.2;20.3;80.5;65;.7;
2011-10-17;4.5;null;0;31;25.7;20.7;67.3;48;1.2;
2011-10-18;5.5;null;.1;28.4;22.5;20.3;87.5;75;.8;
2011-10-19;6;null;19.7;25.6;21.3;17.7;72.5;60;1.7;
2011-10-20;6.2;null;0;27.8;21.9;15.1;58;47;1.4;
2011-10-21;6.2;null;0;22.6;18;15.9;86.3;60;.9;
2011-10-22;3.1;null;14.7;19.8;null;14.1;91;85;1.9;
2011-10-23;2.4;null;.8;25.2;19.7;14.1;80.3;73;2.6;
2011-10-24;4.6;null;0;27.2;21.7;16.9;74;62;1.9;
2011-10-25;7.2;null;0;30.8;24.1;17.5;63;48;1;
2011-10-26;8.6;null;0;32;25.4;19.7;67;48;.2;
2011-10-27;9.3;null;0;32.2;25.4;21.5;69.5;53;1;
2011-10-28;7.8;null;10;34.2;27.4;20.7;63.5;48;1.2;
2011-10-29;12;null;0;33.8;24.9;20.9;67.5;42;1.2;
2011-10-30;10.5;null;3.9;29.6;23.5;20.3;77.5;63;1;
2011-10-31;5.8;null;.9;30;23.6;19.5;82.3;70;.8;
2011-11-01;5.2;null;13.6;22.2;18.3;15.7;79;70;2.9;
2011-11-02;5.1;null;0;25.4;20.3;15.3;72;63;1.5;
2011-11-03;6.2;null;0;27.6;22;16.7;66.8;53;1.5;
2011-11-04;6.8;null;0;30;22.9;16.3;65.8;49;1;
2011-11-05;7.6;null;0;27.6;21.9;18.1;65.8;51;1.9;
2011-11-06;7.9;null;0;30;22.8;17.1;58.3;46;.8;
2011-11-07;10.6;null;0;28;22.3;19.3;68.3;50;.3;
2011-11-08;7.4;null;.3;25;20;16.5;82.5;74;.7;
2011-11-09;4.1;null;0;25;20.3;16.5;82.3;72;1.5;
2011-11-10;5;null;0;30;22.6;16.1;68.3;47;.8;
2011-11-11;8.4;null;0;31.2;25;19.3;61.3;43;.7;
2011-11-12;8.2;null;0;32;26.1;20.7;57.3;37;1;
2011-11-13;11.5;null;0;32.4;25.9;19.7;55.3;42;1.7;
2011-11-14;14.2;null;0;30.2;22.9;18.9;78.3;50;1.5;
2011-11-15;5.1;null;12.8;26.8;22.3;18.9;79.5;67;1.5;
2011-11-16;3.8;null;2.8;29.8;23.9;19.1;63.5;44;1.5;
2011-11-17;9;null;0;32.2;26.4;20.5;51.8;40;.3;
2011-11-18;11.2;null;0;33.4;27.4;21.5;54;41;1.7;
2011-11-19;10.2;null;0;32.4;25.9;19.7;70.3;55;1.5;
2011-11-20;8.7;null;0;29.2;24.1;18.7;70.3;57;2.8;
2011-11-21;7.6;null;0;30;24;19.9;72.3;55;2.1;
2011-11-22;7.5;null;0;29.8;24.3;20.7;83.8;74;2.1;
2011-11-23;4.5;null;1;26;21.9;19.7;92.5;89;.8;
2011-11-24;1.5;null;45.6;null;23.9;null;null;86;.3;
2011-11-25;5.5;null;37;30.4;23.5;18.5;79.8;59;2.1;
2011-11-26;5.9;null;16.6;23.6;20.8;19.3;95;85;1;
2011-11-27;1;null;10.2;20.8;19.7;17.9;94.3;93;2.2;
2011-11-28;1.5;null;7.6;23.6;20.5;18.5;91.5;84;.8;
2011-11-29;2;null;.2;28.4;22.6;18.7;79;59;1.9;
2011-11-30;6;null;0;28.6;23.1;19.7;78.3;66;.7;
2011-12-01;3.8;null;2.4;23.6;21.3;19.3;92.3;88;1;
2011-12-02;1.8;null;8.7;29.4;23.1;18.3;77.8;52;1;
2011-12-03;4.4;null;4.6;28.4;22.4;18.3;91.5;84;2.1;
2011-12-04;2.2;null;9.1;26;21.5;19.1;90;84;2.2;
2011-12-05;2.5;null;1.5;27;23.1;19.5;78.5;66;1;
2011-12-06;5.6;null;.2;null;24.5;null;79;66;.7;
2011-12-07;5.2;null;4;31.8;25.2;20.5;67.3;46;1.5;
2011-12-08;8.8;null;0;31.6;25.9;20.7;61.3;44;.5;
2011-12-09;10.1;null;0;31.8;25;21.5;71.3;51;1.4;
2011-12-10;7.1;null;9.8;26.4;22.2;19.5;89.3;82;1.9;
2011-12-11;2.7;null;58.1;27.2;21.7;18.9;88.8;79;1.4;
2011-12-12;2.4;null;47.7;29.4;23.1;18.3;79.3;59;0;
2011-12-13;5.1;null;0;31.6;24.9;19.7;75.5;49;.3;
2011-12-14;4.8;null;2.8;29.8;23.6;20.7;81.5;58;.5;
2011-12-15;6;null;2.8;28;22.1;19.7;82.5;48;2.2;
2011-12-16;2.4;null;63.3;24.8;21.2;19.3;93;85;1.5;
2011-12-17;1.2;null;171.2;25.8;21.9;19.1;91.3;80;.7;
2011-12-18;2;null;18.8;25;22;19.1;90.5;78;1;
2011-12-19;2.2;null;16.8;26.2;21.4;19.1;91.8;88;1;
2011-12-20;1.7;null;27.2;28;23.1;19.1;84.3;65;.3;
2011-12-21;3.4;null;0;32;23;18.7;76;50;.8;
2011-12-22;5.8;null;10.7;22.6;19.4;17.7;93;91;.3;
2011-12-23;2;null;.5;31;24.4;17.3;65.5;57;1.5;
2011-12-24;7.4;null;0;31;24.7;21.1;70.8;57;1.4;
2011-12-25;6.5;null;1;30.8;25.7;20.7;70;57;1.7;
2011-12-26;7.5;null;0;29.8;25.3;21.7;67.5;59;1.9;
2011-12-27;6.5;null;0;32.2;23.7;19.3;73.8;49;1;
2011-12-28;7.2;null;34.2;28.8;23.1;18.7;81.8;63;1.7;
2011-12-29;4.3;null;12.2;27.8;21.9;19.1;93;87;.5;
2011-12-30;1.8;null;47.8;27.2;22;19.1;88.5;69;1.2;
2011-12-31;2.6;null;15.4;28.2;22.7;19.5;86;68;.7;
2012-01-01;2.4;null;24.2;27.6;22.6;19.9;87.8;73;1.2;
2012-01-02;2.8;null;12.6;23;21.2;19.7;96.8;94;1;
2012-01-03;.8;null;7.4;28.2;22.2;19.1;89.8;84;.8;
2012-01-04;3.2;null;6.8;30.6;23.5;19.3;75.8;55;.6;
2012-01-05;6.6;null;31.4;27.4;22.9;18.5;83;66;0;
2012-01-06;4.5;null;0;28.2;22.3;18.5;87;80;.8;
2012-01-07;2.8;null;12.2;26;21.5;19.1;88.5;74;1.4;
2012-01-08;2.6;null;.4;25.6;22;19.7;88.3;77;.9;
2012-01-09;2.8;null;19.3;22.2;null;19.1;null;92;.5;
2012-01-10;2;null;9.4;23.8;20.5;17.1;90.8;84;1.2;
2012-01-11;2.2;null;3.8;26.4;21.1;17.1;78;57;1.5;
2012-01-12;4.8;null;0;27.2;22.6;19.1;77;66;1.9;
2012-01-13;5.5;null;0;28.4;23.6;19.9;74.8;59;2.1;
2012-01-14;5.5;null;0;28.6;22.3;19.3;80.8;62;.5;
2012-01-15;4.5;null;8.2;30.8;24.8;18.9;66.3;55;1.2;
2012-01-16;6;null;0;31.2;25.4;20.5;65.5;48;.8;
2012-01-17;8.9;null;.4;31.2;25.3;21.7;65;51;1;
2012-01-18;8;null;1.8;29.8;24.3;20.9;77.3;59;.2;
2012-01-19;7.8;null;2.4;29.8;23.5;18.5;73.5;56;.5;
2012-01-20;7.1;null;0;29.6;24.2;18.5;70;55;.8;
2012-01-21;7.4;null;0;31;25;18.3;66.5;54;1.9;
2012-01-22;9.5;null;0;30.6;25.5;20.7;62.5;51;1.7;
2012-01-23;9.5;null;0;31;25.1;19.9;59.5;46;2.1;
2012-01-24;10.5;null;0;28.4;23.9;20.5;71.5;56;1.7;
2012-01-25;7;null;0;31.4;26;20.7;62.5;46;2.1;
2012-01-26;9;null;0;32;26.3;20.7;63.3;50;.7;
2012-01-27;9.5;null;0;33;26.8;23.1;60.5;47;2.6;
2012-01-28;9;null;16.9;25;21.1;17.5;86.3;68;.7;
2012-01-29;null;null;null;null;null;null;70.5;59;null;
